Id,unidad,comentarios,fecha,fechareg,userreg,fechamod,usermod,IdModulo
18790,1105,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,31:50.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:31:50-1105
18791,138,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,44:19.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:44:19-138
18792,L014,CAMBIO DE ACEITE Y FILTROS,12/07/2018,12:34.7,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-07:12:34-L014
18793,L014,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,13:21.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-07:13:21-L014
18794,1090,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,41:09.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-07:41:09-1090
18795,1064,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,20:23.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:20:23-1064
18796,1025,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,21:35.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:21:35-1025
18797,1026,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,25:26.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:25:26-1026
18798,1081,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,25:57.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:25:57-1081
18799,1,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,26:25.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:26:25-001
18800,1098,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,36:17.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:36:17-1098
18801,1010,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,37:17.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:37:17-1010
18802,1085,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,48:32.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:48:32-1085
18803,1110,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,17:04.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:17:04-1110
18804,16,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,17:50.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:17:50-0016
18805,1091,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,57:47.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:57:47-1091
18806,1051,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,58:32.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:58:32-1051
18807,1060,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,59:32.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:59:32-1060
18808,133,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,00:00.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:00:00-133
18809,1042,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,00:25.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:00:25-1042
18810,1061,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,00:55.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:00:55-1061
18811,1060,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,01:42.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:01:42-1060
18812,8,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,06:05.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:06:05-008
18813,1084,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,53:19.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:53:19-1084
18814,141,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,54:09.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:54:09-141
18815,136,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,54:45.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:54:45-136
18816,5,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,12:09.7,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:12:09-005
18817,142,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,12:57.7,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:12:57-142
18818,143,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,15:04.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:15:04-143
18819,1036,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,16:03.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:16:03-1036
18820,130,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,14:20.2,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:14:20-130
18821,1090,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,18:16.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:18:16-1090
18822,1101,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,23:17.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:23:17-1101
18823,1094,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,26:43.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:26:42-1094
18824,15,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,33:35.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:33:35-0015
18825,1102,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,06:03.2,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-22:06:03-1102
18826,1063,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,07:22.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-23:07:22-1063
18827,17,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,24:17.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-23:24:17-0017
18828,1064,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,26:22.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-23:26:22-1064
18829,1034,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,28:28.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-23:28:28-1034
18830,1075,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,29:53.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-23:29:53-1075
18831,141,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,30:52.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-23:30:52-141
18832,1025,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",12/07/2018,43:54.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:43:54-1025
18833,1096,RELLENO,13/07/2018,31:53.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-07:31:53-1096
18834,1061,CAMBIO DE ACEITE Y FILTROS,13/07/2018,32:31.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-07:32:31-1061
18835,1061,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,33:12.7,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-07:33:12-1061
18836,1079,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,29:57.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:29:57-1079
18837,1032,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,30:41.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:30:41-1032
18838,1010,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,31:12.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:31:12-1010
18839,1111,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,31:44.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:31:44-1111
18840,1066,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,32:10.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:32:10-1066
18841,1067,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,32:43.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:32:43-1067
18842,1096,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,33:10.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:33:10-1096
18843,1011,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,37:03.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:37:03-1011
18844,13,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,37:38.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:37:38-0013
18845,1053,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,38:15.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:38:15-1053
18846,1084,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,38:49.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:38:49-1084
18847,1105,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,39:23.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:39:23-1105
18848,1049,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,39:56.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:39:56-1049
18849,1078,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,40:28.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:40:28-1078
18850,1098,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,48:32.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:48:32-1098
18851,1031,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,58:20.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:58:20-1031
18852,1030,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,59:33.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:59:33-1030
18853,131,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,13:34.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:13:34-131
18854,1038,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,15:03.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:15:03-1038
18855,1087,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,15:29.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:15:29-1087
18856,138,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,16:00.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:16:00-138
18857,1081,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,16:32.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:16:31-1081
18858,1077,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,17:01.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:17:01-1077
18859,1073,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,17:29.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:17:29-1073
18860,1054,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,52:47.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:52:47-1054
18861,1056,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,48:30.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:48:30-1056
18862,1086,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,06:00.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:06:00-1086
18863,10,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,30:53.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:30:53-0010
18864,3,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,32:03.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:32:03-003
18865,1077,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,32:39.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:32:39-1077
18866,1073,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,33:05.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:33:05-1073
18867,4,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,33:42.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:33:41-004
18868,142,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,45:36.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-16:45:36-142
18869,1,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,37:01.5,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-18:37:01-001
18870,1083,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,38:37.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-18:38:37-1083
18871,1026,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,39:46.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-18:39:45-1026
18872,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,40:26.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-18:40:26-1074
18873,2,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,32:32.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:32:31-002
18874,1076,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,40:30.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:40:30-1076
18875,1060,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,41:19.8,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:41:19-1060
18876,1088,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,42:14.5,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:42:14-1088
18877,1039,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,47:15.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:47:15-1039
18878,7,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,49:27.5,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:49:27-007
18879,1101,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,50:59.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:50:59-1101
18880,1108,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,52:22.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:52:21-1108
18881,1110,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",13/07/2018,58:43.2,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:58:43-1110
18882,1105,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,05:12.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-01:05:12-1105
18883,17,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,06:45.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-01:06:45-0017
18884,5,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,07:48.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-01:07:48-005
18885,3,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,09:24.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-01:09:24-003
18886,4,CAMBIO DE ACEITE Y FILTROS,14/07/2018,35:52.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-07:35:52-004
18887,4,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,36:43.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-07:36:43-004
18888,1091,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,03:29.8,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:03:29-1091
18889,1094,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,06:50.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:06:50-1094
18890,1092,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,10:07.8,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:10:07-1092
18891,1051,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,12:10.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:12:10-1051
18892,12,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,14:56.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:14:56-0012
18893,1103,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,16:39.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:16:39-1103
18894,4,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,18:22.3,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:18:22-004
18895,1062,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,19:33.7,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:19:33-1062
18896,136,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,20:37.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:20:36-136
18897,1041,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,21:13.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:21:13-1041
18898,1042,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,21:59.2,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-15:21:59-1042
18899,1065,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,23:33.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:23:33-1065
18900,1110,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,25:45.7,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:25:45-1110
18901,1090,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,27:54.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:27:54-1090
18902,1100,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,28:49.5,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:28:49-1100
18903,1103,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,32:38.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:32:38-1103
18904,17,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,33:32.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:33:32-0017
18905,1085,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,35:42.2,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:35:42-1085
18906,1105,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,36:53.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:36:53-1105
18907,1099,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,38:41.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-13:38:41-1099
18908,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/07/2018,43:39.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-14:43:39-1074
18909,1080,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,28:39.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:28:39-1080
18910,1066,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,29:09.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:29:09-1066
18911,1051,CAMBIO DE ACEITE Y FILTROS,16/07/2018,32:42.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-08:32:42-1051
18912,1051,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,33:20.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-08:33:20-1051
18913,1085,CAMBIO DE ACEITE Y FILTROS,16/07/2018,34:20.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-08:34:20-1085
18914,1104,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,34:52.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:34:52-1104
18915,1085,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,35:01.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-08:35:01-1085
18916,13,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,35:22.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:35:22-0013
18917,1101,CAMBIO DE ACEITE Y FILTROS,16/07/2018,35:36.7,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-08:35:36-1101
